season,internal_player_id,fantasypros_id,player_name,position,nfl_team,drafted,jugg_salary,jugg_owner,espn_salary_cap_value,espn_overall_rank,espn_position_rank,adp_espn,adp_yahoo,projected_points_jugg,prior_jugg_salary,player_pool_source
2020,nfl:def:BAL,8020,Baltimore Ravens,DEF,BAL,True,2,Robbie Bagwell,1,172,4,100.0,75.0,112.0,,espn_and_jugg
2020,nfl:def:BUF,8030,Buffalo Bills,DEF,BUF,True,1,Brandon Martin,1,170,2,84.0,93.0,108.38,,espn_and_jugg
2020,nfl:def:CHI,8050,Chicago Bears,DEF,CHI,True,1,Julius Berotte,1,175,7,123.0,97.0,100.91,,espn_and_jugg
2020,nfl:def:CIN,8060,Cincinnati Bengals,DEF,CIN,False,,,0,299,21,,,97.41,,espn
2020,nfl:def:CLE,8070,Cleveland Browns,DEF,CLE,False,,,0,297,19,429.0,,104.03,,espn
2020,nfl:def:DAL,8080,Dallas Cowboys,DEF,DAL,True,1,Phil Carr,0,221,13,171.0,,103.0,,espn_and_jugg
2020,nfl:def:DEN,8090,Denver Broncos,DEF,DEN,False,,,0,222,14,150.0,,100.94,,espn
2020,nfl:def:DET,8100,Detroit Lions,DEF,DET,False,,,0,286,18,,,95.9,,espn
2020,nfl:def:IND,8130,Indianapolis Colts,DEF,IND,True,1,Lee Krassner,1,174,6,119.0,,107.11,,espn_and_jugg
2020,nfl:def:KC,8150,Kansas City Chiefs,DEF,KC,False,,,0,298,20,176.0,115.0,110.33,,espn
2020,nfl:def:LAC,8250,Los Angeles Chargers,DEF,LAC,False,,,0,179,11,179.0,,92.84,,espn
2020,nfl:def:LAR,8280,Los Angeles Rams,DEF,LAR,True,2,Brad Beissner,0,254,16,197.0,,115.32,,espn_and_jugg
2020,nfl:def:MIA,8160,Miami Dolphins,DEF,MIA,False,,,0,300,22,,,91.84,,espn
2020,nfl:def:MIN,8170,Minnesota Vikings,DEF,MIN,False,,,1,176,8,133.0,120.0,111.43,,espn
2020,nfl:def:NE,8180,New England Patriots,DEF,NE,True,2,Joey Breeland,1,173,5,107.0,119.0,114.09,,espn_and_jugg
2020,nfl:def:NO,8190,New Orleans Saints,DEF,NO,False,,,1,177,9,144.0,110.0,110.64,,espn
2020,nfl:def:PHI,8230,Philadelphia Eagles,DEF,PHI,False,,,0,285,17,199.0,,109.66,,espn
2020,nfl:def:PIT,8240,Pittsburgh Steelers,DEF,PIT,True,2,Nate Corbett,1,169,1,81.0,80.0,121.81,,espn_and_jugg
2020,nfl:def:SEA,8260,Seattle Seahawks,DEF,SEA,True,1,George Rodman,0,253,15,172.0,,106.36,,espn_and_jugg
2020,nfl:def:SF,8270,San Francisco 49ers,DEF,SF,True,3,Ken Moller,1,171,3,83.0,62.0,118.89,,espn_and_jugg
2020,nfl:def:TB,8290,Tampa Bay Buccaneers,DEF,TB,False,,,1,178,10,160.0,,108.27,,espn
2020,nfl:def:TEN,8300,Tennessee Titans,DEF,TEN,False,,,0,180,12,182.0,,100.37,,espn
2020,nfl:gsis:00-0019596,9603,Tom Brady,QB,FA,True,4,Nate Corbett,2,117,8,61.0,81.0,317.596,4,espn_and_jugg
2020,nfl:gsis:00-0020531,9200,Drew Brees,QB,FA,True,1,Ken Moller,2,120,11,76.0,72.0,316.857,9,espn_and_jugg
2020,nfl:gsis:00-0022921,9383,Larry Fitzgerald,WR,FA,False,,,0,151,66,161.0,150.0,78.06,1,espn
2020,nfl:gsis:00-0022924,9039,Ben Roethlisberger,QB,FA,False,,,0,164,16,142.0,117.0,290.841,1,espn
2020,nfl:gsis:00-0022942,9509,Philip Rivers,QB,FA,False,,,0,245,26,190.0,156.0,275.684,1,espn
2020,nfl:gsis:00-0023252,9534,Robbie Gould,K,FA,True,1,Ken Moller,1,187,7,134.0,116.0,121.06,1,espn_and_jugg
2020,nfl:gsis:00-0023459,9001,Aaron Rodgers,QB,PIT,True,2,Brad Beissner,1,122,13,93.0,96.0,314.913,27,espn_and_jugg
2020,nfl:gsis:00-0023500,9218,Frank Gore,RB,FA,False,,,0,241,78,,,55.582,,espn
2020,nfl:gsis:00-0023853,9443,Matt Prater,K,FA,True,1,Brandon Martin,1,184,4,120.0,124.0,114.22,1,espn_and_jugg
2020,nfl:gsis:00-0025394,9006,Adrian Peterson,RB,FA,False,,,0,205,67,194.0,174.0,63.454,63,espn
2020,nfl:gsis:00-0025396,9588,Ted Ginn Jr.,WR,FA,False,,,0,260,93,,,40.399,,espn
2020,nfl:gsis:00-0025418,9238,Greg Olsen,TE,FA,False,,,0,259,29,200.0,143.0,60.106,2,espn
2020,nfl:gsis:00-0025580,9433,Mason Crosby,K,FA,True,1,George Rodman,0,287,17,189.0,193.0,110.25,2,espn_and_jugg
2020,nfl:gsis:00-0026035,9146,Danny Amendola,WR,FA,False,,,0,225,81,,,83.67,,espn
2020,nfl:gsis:00-0026143,9444,Matt Ryan,QB,FA,True,1,Phil Carr,2,116,7,82.0,65.0,334.193,23,espn_and_jugg
2020,nfl:gsis:00-0026189,9186,DeSean Jackson,WR,FA,True,1,Julius Berotte,2,102,49,137.0,161.0,110.958,12,espn_and_jugg
2020,nfl:gsis:00-0026498,9451,Matthew Stafford,QB,LAR,True,3,Phil Carr,1,121,12,117.0,103.0,299.206,3,espn_and_jugg
2020,nfl:gsis:00-0027029,9398,LeSean McCoy,RB,FA,False,,,0,206,68,221.0,151.0,44.176,1,espn
2020,nfl:gsis:00-0027061,9265,Jared Cook,TE,FA,True,1,Brandon Martin,2,111,9,86.0,71.0,103.376,3,espn_and_jugg
2020,nfl:gsis:00-0027150,9332,Julian Edelman,WR,FA,True,1,Joey Breeland,4,78,36,79.0,99.0,127.944,11,espn_and_jugg
2020,nfl:gsis:00-0027656,9721,Rob Gronkowski,TE,FA,True,3,Julius Berotte,2,112,10,67.0,77.0,90.076,53,espn_and_jugg
2020,nfl:gsis:00-0027685,9707,Emmanuel Sanders,WR,FA,False,,,2,100,47,116.0,136.0,103.045,6,espn
2020,nfl:gsis:00-0027696,9712,Jimmy Graham,TE,FA,False,,,0,247,24,203.0,129.0,57.907,29,espn
2020,nfl:gsis:00-0027793,9808,Antonio Brown,WR,FA,False,,,0,214,76,243.0,,0.0,39,espn
2020,nfl:gsis:00-0027891,9683,Golden Tate,WR,FA,False,,,2,97,44,122.0,,105.927,12,espn
2020,nfl:gsis:00-0027939,9869,Cam Newton,QB,FA,True,4,Julius Berotte,1,138,15,106.0,114.0,305.977,5,espn_and_jugg
2020,nfl:gsis:00-0027942,9857,A.J. Green,WR,FA,True,7,Brad Beissner,8,63,29,70.0,90.0,132.118,3,espn_and_jugg
2020,nfl:gsis:00-0027944,9867,Julio Jones,WR,FA,True,37,Brandon Martin,36,18,4,15.0,14.0,181.193,53,espn_and_jugg
2020,nfl:gsis:00-0027966,9872,Mark Ingram II,RB,FA,True,14,Phil Carr,9,59,27,64.0,40.0,149.217,12,espn_and_jugg
2020,nfl:gsis:00-0027981,9906,Kyle Rudolph,TE,FA,False,,,0,258,28,193.0,130.0,57.815,,espn
2020,nfl:gsis:00-0028002,9902,Randall Cobb,WR,FA,False,,,0,147,62,186.0,,76.513,46,espn
2020,nfl:gsis:00-0028087,9983,Dion Lewis,RB,FA,False,,,0,265,82,,,38.245,,espn
2020,nfl:gsis:00-0028118,10007,Tyrod Taylor,QB,GB,False,,,0,269,30,,,203.669,,espn
2020,nfl:gsis:00-0028237,11477,Chris Hogan,WR,FA,False,,,0,274,100,,,37.981,,espn
2020,nfl:gsis:00-0028660,10970,Dan Bailey,K,FA,False,,,0,256,16,209.0,,113.1,1,espn
2020,nfl:gsis:00-0029000,11459,Cole Beasley,WR,FA,False,,,0,216,78,220.0,,89.037,,espn
2020,nfl:gsis:00-0029137,11199,Alshon Jeffery,WR,FA,False,,,0,148,63,196.0,,66.346,6,espn
2020,nfl:gsis:00-0029263,11180,Russell Wilson,QB,FA,True,13,Ken Moller,5,76,6,47.0,41.0,344.06,3,espn_and_jugg
2020,nfl:gsis:00-0029293,11215,Marvin Jones Jr.,WR,FA,True,1,Joey Breeland,5,77,35,88.0,106.0,125.219,1,espn_and_jugg
2020,nfl:gsis:00-0029597,11465,Justin Tucker,K,FA,True,5,Lee Krassner,1,181,1,90.0,78.0,126.42,3,espn_and_jugg
2020,nfl:gsis:00-0029604,11177,Kirk Cousins,QB,LV,False,,,0,212,21,173.0,176.0,281.833,,espn
2020,nfl:gsis:00-0029608,11206,T.Y. Hilton,WR,FA,True,6,Joey Breeland,12,51,22,55.0,64.0,138.92,7,espn_and_jugg
2020,nfl:gsis:00-0029621,11345,Greg Zuerlein,K,FA,True,4,Brad Beissner,1,186,6,132.0,102.0,120.32,2,espn_and_jugg
2020,nfl:gsis:00-0029701,11174,Ryan Tannehill,QB,FA,True,1,George Rodman,0,165,17,163.0,175.0,292.436,2,espn_and_jugg
2020,nfl:gsis:00-0029822,13274,Brandon McManus,K,FA,False,,,0,223,13,216.0,,110.12,1,espn
2020,nfl:gsis:00-0030035,13429,Adam Thielen,WR,FA,True,23,Lee Krassner,30,26,10,26.0,29.0,152.088,25,espn_and_jugg
2020,nfl:gsis:00-0030061,11689,Zach Ertz,TE,FA,True,11,Brad Beissner,19,42,4,38.0,43.0,126.105,26,espn_and_jugg
2020,nfl:gsis:00-0030085,11611,Kenny Stills,WR,FA,False,,,0,261,94,,,61.579,,espn
2020,nfl:gsis:00-0030181,11987,Jack Doyle,TE,FA,False,,,0,161,17,166.0,,79.459,,espn
2020,nfl:gsis:00-0030279,11616,Keenan Allen,WR,IND,True,10,Julius Berotte,11,52,23,52.0,57.0,140.905,30,espn_and_jugg
2020,nfl:gsis:00-0030288,11655,Rex Burkhead,RB,FA,False,,,0,235,72,,,54.174,,espn
2020,nfl:gsis:00-0030404,11651,Chris Thompson,RB,FA,False,,,1,140,51,155.0,170.0,88.833,,espn
2020,nfl:gsis:00-0030431,11610,Robert Woods,WR,FA,True,12,Nate Corbett,22,37,19,45.0,61.0,150.838,15,espn_and_jugg
2020,nfl:gsis:00-0030456,11644,Giovani Bernard,RB,FA,False,,,0,207,69,,,61.261,3,espn
2020,nfl:gsis:00-0030496,11645,Le'Veon Bell,RB,FA,True,8,Brad Beissner,14,48,22,46.0,45.0,157.945,53,espn_and_jugg
2020,nfl:gsis:00-0030506,11594,Travis Kelce,TE,KC,True,51,George Rodman,35,20,1,20.0,19.0,161.422,53,espn_and_jugg
2020,nfl:gsis:00-0030513,11821,Latavius Murray,RB,FA,True,1,Phil Carr,2,105,43,131.0,142.0,100.52,3,espn_and_jugg
2020,nfl:gsis:00-0030549,11692,Tyler Eifert,TE,FA,False,,,0,246,23,232.0,168.0,69.784,,espn
2020,nfl:gsis:00-0030564,11606,DeAndre Hopkins,WR,BAL,True,38,Lee Krassner,36,19,5,19.0,20.0,162.442,61,espn_and_jugg
2020,nfl:gsis:00-0030663,12904,Willie Snead IV,WR,FA,False,,,0,294,103,,,51.55,,espn
2020,nfl:gsis:00-0031045,12105,Carlos Hyde,RB,FA,False,,,0,160,60,,183.0,50.356,1,espn
2020,nfl:gsis:00-0031051,12231,John Brown,WR,FA,True,1,George Rodman,2,99,46,126.0,123.0,112.08,,espn_and_jugg
2020,nfl:gsis:00-0031062,12195,James White,RB,FA,True,1,Joey Breeland,3,93,40,101.0,107.0,108.652,5,espn_and_jugg
2020,nfl:gsis:00-0031136,13029,Chris Boswell,K,PIT,True,1,Julius Berotte,1,185,5,140.0,,112.13,,espn_and_jugg
2020,nfl:gsis:00-0031235,12127,Odell Beckham Jr.,WR,NYG,True,25,Phil Carr,28,29,13,33.0,30.0,145.955,47,espn_and_jugg
2020,nfl:gsis:00-0031236,12122,Brandin Cooks,WR,FA,True,1,Phil Carr,4,80,38,92.0,118.0,114.788,18,espn_and_jugg
2020,nfl:gsis:00-0031237,12088,Teddy Bridgewater,QB,FA,False,,,0,267,28,191.0,149.0,268.47,1,espn
2020,nfl:gsis:00-0031280,12092,Derek Carr,QB,FA,False,,,0,244,25,204.0,131.0,277.299,1,espn
2020,nfl:gsis:00-0031285,12108,Devonta Freeman,RB,FA,False,,,0,237,74,229.0,188.0,0.0,26,espn
2020,nfl:gsis:00-0031325,12118,Sammy Watkins,WR,FA,False,,,0,146,61,156.0,159.0,100.164,2,espn
2020,nfl:gsis:00-0031345,12208,Jimmy Garoppolo,QB,LAR,False,,,0,168,20,152.0,132.0,287.701,,espn
2020,nfl:gsis:00-0031376,12209,Jerick McKinnon,RB,FA,False,,,0,158,58,224.0,186.0,75.72,1,espn
2020,nfl:gsis:00-0031381,12123,Davante Adams,WR,LAR,True,43,Brandon Martin,40,16,2,14.0,9.0,187.652,50,espn_and_jugg
2020,nfl:gsis:00-0031382,12128,Jarvis Landry,WR,FA,True,4,Brad Beissner,10,54,25,59.0,89.0,132.984,6,espn_and_jugg
2020,nfl:gsis:00-0031387,12143,Eric Ebron,TE,FA,False,,,0,162,18,167.0,169.0,76.083,,espn
2020,nfl:gsis:00-0031408,12119,Mike Evans,WR,SF,True,31,Brandon Martin,33,22,7,25.0,28.0,159.477,40,espn_and_jugg
2020,nfl:gsis:00-0031428,12126,Allen Robinson II,WR,FA,True,26,Phil Carr,29,28,12,34.0,26.0,144.816,3,espn_and_jugg
2020,nfl:gsis:00-0031492,14003,Jason Myers,K,SEA,False,,,0,288,18,230.0,,114.1,,espn
2020,nfl:gsis:00-0031544,13894,Amari Cooper,WR,FA,True,22,Brad Beissner,30,27,11,28.0,38.0,152.129,30,espn_and_jugg
2020,nfl:gsis:00-0031547,13897,DeVante Parker,WR,FA,True,2,Lee Krassner,8,61,27,71.0,67.0,142.426,1,espn_and_jugg
2020,nfl:gsis:00-0031588,13981,Stefon Diggs,WR,WAS,True,7,Nate Corbett,7,64,30,63.0,68.0,135.5,22,espn_and_jugg
2020,nfl:gsis:00-0031610,14104,Darren Waller,TE,CAR,True,10,Brandon Martin,6,69,5,53.0,56.0,115.647,,espn_and_jugg
2020,nfl:gsis:00-0031687,14338,Raheem Mostert,RB,LV,True,12,George Rodman,13,49,23,65.0,47.0,143.094,,espn_and_jugg
2020,nfl:gsis:00-0031806,13953,Malcolm Brown,RB,FA,False,,,0,202,64,,,52.241,,espn
2020,nfl:gsis:00-0031868,14222,Damiere Byrd,WR,FA,False,,,0,232,88,,,60.44,,espn
2020,nfl:gsis:00-0031941,13976,Jamison Crowder,WR,FA,False,,,3,95,42,110.0,126.0,119.1,,espn
2020,nfl:gsis:00-0032009,14498,Adam Humphries,WR,FA,False,,,0,234,90,,,59.979,,espn
2020,nfl:gsis:00-0032054,13975,Breshad Perriman,WR,FA,False,,,2,106,50,151.0,200.0,108.597,,espn
2020,nfl:gsis:00-0032058,13926,Tevin Coleman,RB,FA,False,,,3,92,39,127.0,137.0,105.694,2,espn
2020,nfl:gsis:00-0032063,13943,Mike Davis,RB,FA,False,,,0,242,79,,,36.85,,espn
2020,nfl:gsis:00-0032128,14151,Chris Conley,WR,FA,False,,,0,252,92,,,73.029,,espn
2020,nfl:gsis:00-0032144,13903,Melvin Gordon III,RB,FA,True,13,Lee Krassner,15,46,20,48.0,33.0,161.331,12,espn_and_jugg
2020,nfl:gsis:00-0032187,13948,David Johnson,RB,FA,True,19,Brandon Martin,20,40,16,37.0,52.0,173.693,55,espn_and_jugg
2020,nfl:gsis:00-0032211,13971,Tyler Lockett,WR,LV,True,13,Brad Beissner,22,36,18,42.0,48.0,150.775,19,espn_and_jugg
2020,nfl:gsis:00-0032241,13912,Todd Gurley II,RB,FA,True,29,Brandon Martin,18,43,17,32.0,32.0,179.589,49,espn_and_jugg
2020,nfl:gsis:00-0032257,13939,Duke Johnson Jr.,RB,FA,False,,,1,128,44,138.0,184.0,96.494,8,espn
2020,nfl:gsis:00-0032385,15569,Sterling Shepard,WR,HOU,True,3,Lee Krassner,4,79,37,95.0,135.0,116.346,25,espn_and_jugg
2020,nfl:gsis:00-0032392,15581,Austin Hooper,TE,ATL,False,,,1,136,16,136.0,121.0,83.804,,espn
2020,nfl:gsis:00-0032569,16026,Wil Lutz,K,DEN,True,15,Robbie Bagwell,1,183,3,105.0,94.0,128.97,1,espn_and_jugg
2020,nfl:gsis:00-0032602,16230,J.D. McKissic,RB,FA,False,,,0,276,83,,,34.344,,espn
2020,nfl:gsis:00-0032688,15688,Robbie Chosen,WR,FA,False,,,2,98,45,128.0,,99.594,,espn
2020,nfl:gsis:00-0032726,15756,Ka'imi Fairbairn,K,HOU,False,,,0,192,12,213.0,,110.06,1,espn
2020,nfl:gsis:00-0032741,15920,Peyton Barber,RB,FA,False,,,0,277,84,,,49.677,1,espn
2020,nfl:gsis:00-0032764,15514,Derrick Henry,RB,BAL,True,64,Ken Moller,50,7,6,7.0,5.0,239.371,16,espn_and_jugg
2020,nfl:gsis:00-0032765,15528,Michael Thomas,WR,FA,True,58,George Rodman,51,6,1,6.0,6.0,203.658,48,espn_and_jugg
2020,nfl:gsis:00-0032775,15665,Demarcus Robinson,WR,SF,False,,,0,284,102,,,32.052,,espn
2020,nfl:gsis:00-0032780,15585,Jordan Howard,RB,FA,True,1,Julius Berotte,3,87,34,103.0,87.0,113.094,1,espn_and_jugg
2020,nfl:gsis:00-0032791,15680,Jakeem Grant Sr.,WR,FA,False,,,0,230,86,,,64.768,,espn
2020,nfl:gsis:00-0032950,15520,Carson Wentz,QB,MIN,True,1,Brandon Martin,2,118,9,104.0,88.0,314.051,5,espn_and_jugg
2020,nfl:gsis:00-0032972,15555,Devontae Booker,RB,FA,False,,,0,280,87,,,29.758,,espn
2020,nfl:gsis:00-0033009,15547,Tyler Boyd,WR,FA,True,8,Joey Breeland,7,65,31,78.0,85.0,123.404,9,espn_and_jugg
2020,nfl:gsis:00-0033025,16120,Jalen Richard,RB,FA,False,,,0,236,73,,,66.132,,espn
2020,nfl:gsis:00-0033040,15802,Tyreek Hill,WR,FA,True,43,Julius Berotte,37,17,3,13.0,12.0,177.522,44,espn_and_jugg
2020,nfl:gsis:00-0033045,15498,Ezekiel Elliott,RB,FA,True,65,Joey Breeland,60,3,3,3.0,3.0,242.776,52,espn_and_jugg
2020,nfl:gsis:00-0033077,15600,Dak Prescott,QB,DAL,True,8,Lee Krassner,5,75,5,49.0,42.0,356.812,1,espn_and_jugg
2020,nfl:gsis:00-0033090,15561,Hunter Henry,TE,NE,False,,,2,110,8,91.0,73.0,93.225,7,espn
2020,nfl:gsis:00-0033106,15501,Jared Goff,QB,DET,False,,,0,166,18,153.0,147.0,297.608,1,espn
2020,nfl:gsis:00-0033110,15623,Tyler Higbee,TE,LAR,True,1,Lee Krassner,4,83,7,74.0,59.0,99.968,,espn_and_jugg
2020,nfl:gsis:00-0033118,15637,Kenyan Drake,RB,FA,True,46,Robbie Bagwell,44,13,12,16.0,17.0,192.411,2,espn_and_jugg
2020,nfl:gsis:00-0033280,16393,Christian McCaffrey,RB,SF,True,69,George Rodman,63,1,1,1.0,1.0,269.694,68,espn_and_jugg
2020,nfl:gsis:00-0033282,16434,Curtis Samuel,WR,FA,False,,,1,125,56,157.0,194.0,95.83,1,espn
2020,nfl:gsis:00-0033288,16499,George Kittle,TE,SF,True,40,Joey Breeland,32,23,2,23.0,16.0,137.739,25,espn_and_jugg
2020,nfl:gsis:00-0033292,16505,Trent Taylor,WR,FA,False,,,0,228,84,,,31.937,,espn
2020,nfl:gsis:00-0033293,16673,Aaron Jones Sr.,RB,MIN,True,46,Brad Beissner,43,14,13,18.0,21.0,196.678,18,espn_and_jugg
2020,nfl:gsis:00-0033303,16712,Harrison Butker,K,KC,True,1,Nate Corbett,1,182,2,89.0,83.0,131.15,1,espn_and_jugg
2020,nfl:gsis:00-0033308,17058,Matt Breida,RB,FA,True,2,Brandon Martin,3,91,38,114.0,100.0,104.26,2,espn_and_jugg
2020,nfl:gsis:00-0033357,17115,Taysom Hill,TE,FA,False,,,0,289,30,210.0,,24.039,,espn
2020,nfl:gsis:00-0033460,16388,John Ross,WR,FA,False,,,0,262,95,,,62.265,,espn
2020,nfl:gsis:00-0033536,16377,Mike Williams,WR,FA,False,,,2,108,52,149.0,177.0,101.93,5,espn
2020,nfl:gsis:00-0033537,16398,Deshaun Watson,QB,CLE,True,14,Nate Corbett,6,73,3,35.0,51.0,355.639,12,espn_and_jugg
2020,nfl:gsis:00-0033553,16447,James Conner,RB,ARI,True,11,Lee Krassner,17,44,18,41.0,25.0,172.941,48,espn_and_jugg
2020,nfl:gsis:00-0033556,16450,Tarik Cohen,RB,FA,True,1,Julius Berotte,3,88,35,87.0,128.0,104.214,6,espn_and_jugg
2020,nfl:gsis:00-0033567,16448,Brian Hill,RB,FA,False,,,0,204,66,,,47.077,,espn
2020,nfl:gsis:00-0033594,16754,Chris Carson,RB,FA,True,40,Nate Corbett,21,39,15,31.0,31.0,187.859,27,espn_and_jugg
2020,nfl:gsis:00-0033658,16638,Blake Jarwin,TE,FA,False,,,0,211,22,184.0,181.0,70.998,,espn
2020,nfl:gsis:00-0033699,16483,Austin Ekeler,RB,FA,True,45,Nate Corbett,43,15,14,21.0,22.0,184.311,8,espn_and_jugg
2020,nfl:gsis:00-0033702,16910,Younghoe Koo,K,FA,False,,,0,224,14,175.0,,113.01,1,espn
2020,nfl:gsis:00-0033787,16540,Jake Elliott,K,PHI,True,1,Phil Carr,1,189,9,168.0,,111.94,1,espn_and_jugg
2020,nfl:gsis:00-0033839,16436,Dede Westbrook,WR,FA,False,,,0,227,83,,,67.231,4,espn
2020,nfl:gsis:00-0033856,16378,Leonard Fournette,RB,FA,True,4,Lee Krassner,6,71,30,68.0,58.0,120.391,22,espn_and_jugg
2020,nfl:gsis:00-0033857,16427,JuJu Smith-Schuster,WR,FA,True,26,Joey Breeland,26,30,14,30.0,34.0,140.838,57,espn_and_jugg
2020,nfl:gsis:00-0033858,16460,Jonnu Smith,TE,FA,False,,,0,163,19,185.0,190.0,73.699,,espn
2020,nfl:gsis:00-0033862,16548,Zane Gonzalez,K,FA,False,,,1,188,8,158.0,178.0,111.68,,espn
2020,nfl:gsis:00-0033869,16381,Mitchell Trubisky,QB,TEN,False,,,0,296,32,235.0,,228.41,,espn
2020,nfl:gsis:00-0033871,16385,Corey Davis,WR,FA,False,,,0,218,80,,,87.866,,espn
2020,nfl:gsis:00-0033873,16413,Patrick Mahomes II,QB,KC,True,44,Joey Breeland,22,35,2,11.0,10.0,390.41,37,espn_and_jugg
2020,nfl:gsis:00-0033879,16380,O.J. Howard,TE,FA,False,,,0,293,34,214.0,146.0,51.047,17,espn
2020,nfl:gsis:00-0033881,16411,Evan Engram,TE,DEN,True,4,Nate Corbett,4,82,6,62.0,84.0,98.803,7,espn_and_jugg
2020,nfl:gsis:00-0033893,16374,Dalvin Cook,RB,FA,True,54,Robbie Bagwell,59,4,4,4.0,7.0,231.345,28,espn_and_jugg
2020,nfl:gsis:00-0033895,16459,Gerald Everett,TE,FA,False,,,0,292,33,,,46.581,,espn
2020,nfl:gsis:00-0033897,16420,Joe Mixon,RB,FA,True,42,Nate Corbett,45,12,11,22.0,11.0,200.819,41,espn_and_jugg
2020,nfl:gsis:00-0033906,16421,Alvin Kamara,RB,NO,True,50,Phil Carr,56,5,5,5.0,4.0,216.917,71,espn_and_jugg
2020,nfl:gsis:00-0033908,16433,Cooper Kupp,WR,SEA,True,15,Robbie Bagwell,21,38,20,43.0,44.0,149.396,6,espn_and_jugg
2020,nfl:gsis:00-0033921,16406,Chris Godwin Jr.,WR,TB,True,41,Julius Berotte,35,21,6,24.0,24.0,165.417,5,espn_and_jugg
2020,nfl:gsis:00-0033923,16425,Kareem Hunt,RB,FA,True,5,Ken Moller,9,60,28,58.0,69.0,126.048,1,espn_and_jugg
2020,nfl:gsis:00-0033932,16488,Kenny Golladay,WR,FA,True,33,Phil Carr,32,24,8,27.0,27.0,161.226,5,espn_and_jugg
2020,nfl:gsis:00-0033943,16439,Josh Reynolds,WR,FA,False,,,0,251,91,,,54.173,,espn
2020,nfl:gsis:00-0033948,16424,Jamaal Williams,RB,FA,False,,,0,203,65,,,64.807,,espn
2020,nfl:gsis:00-0033950,16422,Wayne Gallman Jr.,RB,FA,False,,,0,264,81,,,15.38,,espn
2020,nfl:gsis:00-0033951,16444,Marlon Mack,RB,FA,True,3,Ken Moller,1,129,45,130.0,113.0,123.845,10,espn_and_jugg
2020,nfl:gsis:00-0034011,17143,Dan Arnold,TE,FA,False,,,0,290,31,,,43.874,,espn
2020,nfl:gsis:00-0034109,17498,Phillip Lindsay,RB,FA,True,1,Joey Breeland,4,86,33,94.0,105.0,114.801,3,espn_and_jugg
2020,nfl:gsis:00-0034159,18049,Will Dissly,TE,FA,False,,,0,257,27,231.0,,48.059,,espn
2020,nfl:gsis:00-0034184,17687,Gus Edwards,RB,FA,False,,,0,208,70,,,40.527,,espn
2020,nfl:gsis:00-0034272,17528,Marquez Valdes-Scantling,WR,DAL,False,,,0,231,87,,,52.812,,espn
2020,nfl:gsis:00-0034301,17514,Darrel Williams,RB,FA,False,,,0,199,61,207.0,165.0,69.956,,espn
2020,nfl:gsis:00-0034331,17271,Jaylen Samuels,RB,FA,False,,,0,278,85,,,38.036,1,espn
2020,nfl:gsis:00-0034348,17253,Courtland Sutton,WR,DEN,True,7,Nate Corbett,26,31,15,39.0,55.0,140.573,1,espn_and_jugg
2020,nfl:gsis:00-0034349,17247,Kerryon Johnson,RB,FA,True,2,Brad Beissner,6,72,31,96.0,138.0,111.949,31,espn_and_jugg
2020,nfl:gsis:00-0034351,17270,Dallas Goedert,TE,PHI,False,,,0,210,21,178.0,,78.85,,espn
2020,nfl:gsis:00-0034353,17255,Anthony Miller,WR,FA,False,,,1,127,58,162.0,,100.084,,espn
2020,nfl:gsis:00-0034364,17415,Jordan Akins,TE,FA,False,,,0,291,32,,,40.321,,espn
2020,nfl:gsis:00-0034365,17387,Ian Thomas,TE,LV,False,,,0,248,25,,,64.352,,espn
2020,nfl:gsis:00-0034367,,Nyheim Hines,RB,IND,False,,,0,142,53,,,,,espn
2020,nfl:gsis:00-0034378,17249,Ito Smith,RB,FA,False,,,0,240,77,,,49.287,,espn
2020,nfl:gsis:00-0034411,17606,Russell Gage Jr.,WR,FA,False,,,0,215,77,,,67.878,,espn
2020,nfl:gsis:00-0034414,17612,Boston Scott,RB,FA,False,,,0,141,52,169.0,191.0,86.224,,espn
2020,nfl:gsis:00-0034440,17300,Justin Jackson,RB,FA,False,,,1,139,50,188.0,198.0,65.794,,espn
2020,nfl:gsis:00-0034521,17301,Allen Lazard,WR,FA,False,,,0,152,67,183.0,187.0,93.758,,espn
2020,nfl:gsis:00-0034676,17254,James Washington,WR,FA,False,,,0,197,73,,,67.983,1,espn
2020,nfl:gsis:00-0034681,17496,Chase Edmonds,RB,WAS,True,1,George Rodman,1,130,46,164.0,172.0,70.46,,espn_and_jugg
2020,nfl:gsis:00-0034750,17308,Rashaad Penny,RB,FA,False,,,0,250,80,,,43.431,1,espn
2020,nfl:gsis:00-0034753,17269,Mark Andrews,TE,BAL,True,23,Ken Moller,19,41,3,36.0,35.0,125.393,1,espn_and_jugg
2020,nfl:gsis:00-0034764,17259,Michael Gallup,WR,FA,True,2,Nate Corbett,8,62,28,72.0,76.0,136.892,3,espn_and_jugg
2020,nfl:gsis:00-0034766,17536,Chris Herndon IV,TE,FA,False,,,1,135,15,159.0,,84.396,,espn
2020,nfl:gsis:00-0034775,17268,Christian Kirk,WR,SF,True,1,Brad Beissner,4,84,40,112.0,164.0,113.54,1,espn_and_jugg
2020,nfl:gsis:00-0034777,17292,DJ Chark Jr.,WR,FA,True,15,Robbie Bagwell,10,55,26,60.0,54.0,134.272,,espn_and_jugg
2020,nfl:gsis:00-0034791,17246,Nick Chubb,RB,FA,True,44,Julius Berotte,45,11,10,10.0,13.0,203.522,59,espn_and_jugg
